,protein_id,CCprofiler_count,SPADE_count,highest_count_group
2883,Q8C0G2,1.3333333333333333,1.6666666666666667,SPADE
2885,Q8C0J2,1.6666666666666667,1.0,CCprofiler
2886,Q8C0J6,1.0,2.0,SPADE
2887,Q8C0L0,1.0,1.1666666666666667,SPADE
2891,Q8C0M9,1.0,1.1666666666666667,SPADE
2893,Q8C0S1,1.0,1.3333333333333333,SPADE
2894,Q8C0Z1,0.0,1.0,SPADE
2895,Q8C129,1.6,2.1666666666666665,SPADE
2896,Q8C147,1.8333333333333333,1.3333333333333333,CCprofiler
2898,Q8C166,1.3333333333333333,1.0,CCprofiler
2901,Q8C1A5,1.8333333333333333,1.0,CCprofiler
2902,Q8C1B7,1.5,1.3333333333333333,CCprofiler
2903,Q8C1D8,1.0,1.8333333333333333,SPADE
2904,Q8C1E7,0.0,1.1666666666666667,SPADE
2906,Q8C1S0,0.0,1.0,SPADE
2907,Q8C1Y8,1.8,2.3333333333333335,SPADE
2908,Q8C255,1.4,1.8333333333333333,SPADE
2910,Q8C2E4,2.0,1.0,CCprofiler
2911,Q8C2E7,1.5,1.1666666666666667,CCprofiler
2912,Q8C2K1,1.0,1.6666666666666667,SPADE
2913,Q8C2K5,1.0,2.0,SPADE
2915,Q8C3I8,0.0,2.5,SPADE
2916,Q8C3J5,2.3333333333333335,1.1666666666666667,CCprofiler
2917,Q8C3P7,1.5,1.6666666666666667,SPADE
2918,Q8C3Q9,1.0,2.3333333333333335,SPADE
2919,Q8C3R1,0.0,1.3333333333333333,SPADE
2923,Q8C3Y4,1.0,1.1666666666666667,SPADE
2924,Q8C407,0.0,1.0,SPADE
2928,Q8C4Y3,1.0,1.3333333333333333,SPADE
2929,Q8C522,1.0,2.0,SPADE
2930,Q8C547,1.4,2.0,SPADE
2932,Q8C569,1.0,1.5,SPADE
2933,Q8C570,2.1666666666666665,2.0,CCprofiler
2935,Q8C5L3,1.0,1.3333333333333333,SPADE
2936,Q8C5L6,1.0,2.3333333333333335,SPADE
2937,Q8C5N5,1.0,3.0,SPADE
2938,Q8C5P5,1.0,1.2,SPADE
2940,Q8C5R8,0.0,1.5,SPADE
2942,Q8C650,1.1666666666666667,1.3333333333333333,SPADE
2944,Q8C6E0,1.0,1.3333333333333333,SPADE
2945,Q8C6G8,1.3333333333333333,1.0,CCprofiler
2948,Q8C754,1.2,1.0,CCprofiler
2949,Q8C7E9,1.3333333333333333,1.8,SPADE
2950,Q8C7J6,1.3333333333333333,2.0,SPADE
2951,Q8C7K6,0.0,1.6666666666666667,SPADE
2953,Q8C7R4,2.0,1.0,CCprofiler
2954,Q8C7U7,1.0,1.3333333333333333,SPADE
2955,Q8C7V8,0.0,1.0,SPADE
2956,Q8C7X2,1.3333333333333333,1.0,CCprofiler
2958,Q8C863,1.0,2.0,SPADE
2959,Q8C878,1.1666666666666667,1.0,CCprofiler
2960,Q8C8U0,1.0,1.75,SPADE
2961,Q8C9B9,0.0,1.6666666666666667,SPADE
2963,Q8C9X6,1.0,1.5,SPADE
2964,Q8CA72,1.0,0.0,CCprofiler
2965,Q8CAA7,1.3333333333333333,1.0,CCprofiler
2967,Q8CAK1,1.0,1.3333333333333333,SPADE
2968,Q8CAQ8,1.0,1.1666666666666667,SPADE
2969,Q8CAS9,2.0,1.5,CCprofiler
2971,Q8CB44,0.0,1.0,SPADE
2972,Q8CB77,1.0,1.5,SPADE
2973,Q8CB87,1.0,2.0,SPADE
2974,Q8CB96,0.0,2.5,SPADE
2975,Q8CBA2,2.0,2.75,SPADE
2976,Q8CBC4,1.0,2.0,SPADE
2977,Q8CBC7,1.0,3.0,SPADE
2978,Q8CBE3,1.0,2.0,SPADE
2979,Q8CBQ5,0.0,1.0,SPADE
2980,Q8CBW3,1.0,1.1666666666666667,SPADE
2982,Q8CBY8,1.6,1.0,CCprofiler
2983,Q8CC12,1.0,1.75,SPADE
2984,Q8CC86,0.0,1.0,SPADE
2985,Q8CC88,1.8,1.5,CCprofiler
2987,Q8CCF0,0.0,3.0,SPADE
2988,Q8CCH2,0.0,1.6666666666666667,SPADE
2989,Q8CCJ3,1.25,1.1666666666666667,CCprofiler
2990,Q8CCN5,1.0,2.2,SPADE
2991,Q8CCP0,1.0,3.0,SPADE
2992,Q8CCS6,1.0,2.6666666666666665,SPADE
2993,Q8CD10,0.0,1.8,SPADE
2994,Q8CD26,1.0,1.6666666666666667,SPADE
2995,Q8CD92,0.0,2.2,SPADE
2996,Q8CDA1,0.0,2.6666666666666665,SPADE
2997,Q8CDG3,0.0,4.0,SPADE
2998,Q8CDM8,1.0,2.5,SPADE
2999,Q8CDN6,1.0,1.2,SPADE
3000,Q8CE08,1.25,2.0,SPADE
3001,Q8CE50,2.0,1.6666666666666667,CCprofiler
3002,Q8CE96,1.0,1.1666666666666667,SPADE
3003,Q8CEC0,0.0,3.1666666666666665,SPADE
3005,Q8CEE7,0.0,1.8333333333333333,SPADE
3006,Q8CES0,1.0,2.3333333333333335,SPADE
3007,Q8CF66,0.0,3.0,SPADE
3008,Q8CF89,1.3333333333333333,1.75,SPADE
3009,Q8CFA1,1.0,3.0,SPADE
3010,Q8CFB4,0.0,1.5,SPADE
3011,Q8CFD4,1.0,1.8,SPADE
3012,Q8CFE2,1.2,1.0,CCprofiler
3013,Q8CFE3,1.0,1.6666666666666667,SPADE
3014,Q8CFE4,1.25,2.0,SPADE
3015,Q8CFE8,0.0,1.0,SPADE
3016,Q8CFI0,1.0,1.6,SPADE
3017,Q8CFI2,0.0,2.3333333333333335,SPADE
3018,Q8CFI7,2.1666666666666665,1.1666666666666667,CCprofiler
3019,Q8CFQ3,1.3333333333333333,1.1666666666666667,CCprofiler
3020,Q8CFV9,0.0,2.0,SPADE
3021,Q8CFX1,2.1666666666666665,1.0,CCprofiler
3025,Q8CG50,1.0,1.8333333333333333,SPADE
3026,Q8CG64,0.0,1.0,SPADE
3028,Q8CG76,0.0,1.0,SPADE
3030,Q8CGC6,0.0,1.3333333333333333,SPADE
3031,Q8CGC7,2.8333333333333335,1.3333333333333333,CCprofiler
3032,Q8CGF7,2.3333333333333335,2.0,CCprofiler
3033,Q8CGK3,1.75,2.1666666666666665,SPADE
3034,Q8CGN4,1.0,1.6666666666666667,SPADE
3035,Q8CGP4,0.0,2.3333333333333335,SPADE
3037,Q8CGY8,1.5,2.6666666666666665,SPADE
3038,Q8CGZ0,1.0,2.8333333333333335,SPADE
3039,Q8CH18,2.2,1.8333333333333333,CCprofiler
3040,Q8CH25,1.2,1.5,SPADE
3041,Q8CHC4,1.4,1.8333333333333333,SPADE
3042,Q8CHG3,1.3333333333333333,1.0,CCprofiler
3043,Q8CHG7,1.0,1.3333333333333333,SPADE
3044,Q8CHH9,1.8333333333333333,1.3333333333333333,CCprofiler
3048,Q8CHP8,1.1666666666666667,1.0,CCprofiler
3049,Q8CHQ0,1.0,1.5,SPADE
3050,Q8CHS8,1.0,2.0,SPADE
3053,Q8CHW4,1.8333333333333333,1.3333333333333333,CCprofiler
3054,Q8CHY3,0.0,1.25,SPADE
3055,Q8CHY6,1.0,1.1666666666666667,SPADE
3056,Q8CI04,1.1666666666666667,1.0,CCprofiler
3057,Q8CI08,1.0,0.0,CCprofiler
3058,Q8CI32,0.0,2.0,SPADE
3059,Q8CI33,1.0,1.1666666666666667,SPADE
3060,Q8CI51,0.0,1.0,SPADE
3062,Q8CI61,0.0,1.0,SPADE
3065,Q8CI75,1.3333333333333333,1.0,CCprofiler
3066,Q8CI94,1.3333333333333333,1.1666666666666667,CCprofiler
3067,Q8CI95,0.0,3.2,SPADE
3068,Q8CIE4,1.0,1.5,SPADE
3069,Q8CIE6,2.5,1.5,CCprofiler
3070,Q8CIF6,0.0,1.0,SPADE
3071,Q8CIG3,0.0,1.4,SPADE
3072,Q8CIG8,1.5,1.0,CCprofiler
3073,Q8CIG9,0.0,1.0,SPADE
3074,Q8CIH5,2.5,1.3333333333333333,CCprofiler
3075,Q8CIH9,1.3333333333333333,2.0,SPADE
3076,Q8CII9,1.0,1.6666666666666667,SPADE
3077,Q8CIM3,0.0,1.0,SPADE
3078,Q8CIM5,0.0,1.0,SPADE
3079,Q8CIM8,2.3333333333333335,2.0,CCprofiler
3080,Q8CIN4,1.8333333333333333,1.3333333333333333,CCprofiler
3081,Q8CIS0,1.5,1.4,CCprofiler
3083,Q8CJ53,1.3333333333333333,1.6666666666666667,SPADE
3084,Q8CJG0,1.5,2.2,SPADE
3085,Q8HWB2,1.0,1.1666666666666667,SPADE
3086,Q8JZK9,1.1666666666666667,1.0,CCprofiler
3088,Q8JZM7,1.0,2.0,SPADE
3089,Q8JZN5,1.4,2.0,SPADE
3090,Q8JZN7,0.0,1.0,SPADE
3091,Q8JZQ2,1.0,1.6666666666666667,SPADE
3092,Q8JZQ9,2.1666666666666665,1.0,CCprofiler
3093,Q8JZR0,1.25,1.3333333333333333,SPADE
3094,Q8JZU2,0.0,1.6,SPADE
3095,Q8JZV7,1.0,2.0,SPADE
3096,Q8JZX4,0.0,2.0,SPADE
3097,Q8JZY2,0.0,2.0,SPADE
3098,Q8K010,1.0,1.1666666666666667,SPADE
3099,Q8K012,1.0,1.6,SPADE
3100,Q8K019,0.0,2.8,SPADE
3101,Q8K021,1.0,1.3333333333333333,SPADE
3102,Q8K072,1.6,1.5,CCprofiler
3103,Q8K0B2,0.0,1.1666666666666667,SPADE
3105,Q8K0C4,1.3333333333333333,1.1666666666666667,CCprofiler
3106,Q8K0C9,1.6,1.0,CCprofiler
3107,Q8K0D5,1.1666666666666667,1.0,CCprofiler
3108,Q8K0G5,1.3333333333333333,2.0,SPADE
3109,Q8K0H5,0.0,1.6666666666666667,SPADE
3112,Q8K0V4,1.0,1.2,SPADE
3113,Q8K0Z7,0.0,1.0,SPADE
3114,Q8K114,1.3333333333333333,2.1666666666666665,SPADE
3115,Q8K124,0.0,1.3333333333333333,SPADE
3118,Q8K183,1.1666666666666667,1.0,CCprofiler
3119,Q8K1A6,1.0,1.5,SPADE
3120,Q8K1B8,1.6666666666666667,1.0,CCprofiler
3121,Q8K1C0,1.0,2.0,SPADE
3122,Q8K1E0,1.0,1.5,SPADE
3124,Q8K1H1,0.0,3.0,SPADE
3125,Q8K1H7,1.0,3.0,SPADE
3126,Q8K1I7,0.0,1.25,SPADE
3127,Q8K1J5,0.0,2.0,SPADE
3130,Q8K1M6,2.3333333333333335,1.5,CCprofiler
3131,Q8K1N1,0.0,1.6666666666666667,SPADE
3132,Q8K1R3,2.0,1.1666666666666667,CCprofiler
3133,Q8K1R7,1.2,1.8333333333333333,SPADE
3134,Q8K1T1,1.0,1.1666666666666667,SPADE
3135,Q8K1X1,1.5,1.1666666666666667,CCprofiler
3136,Q8K1X4,1.6,1.0,CCprofiler
3137,Q8K1Z0,0.0,1.0,SPADE
3138,Q8K201,2.0,3.0,SPADE
3139,Q8K205,1.0,1.6666666666666667,SPADE
3140,Q8K212,0.0,3.0,SPADE
3141,Q8K221,0.0,2.5,SPADE
3142,Q8K224,1.0,1.6666666666666667,SPADE
3143,Q8K245,1.0,1.8333333333333333,SPADE
3144,Q8K268,1.0,2.4,SPADE
3145,Q8K273,0.0,1.0,SPADE
3146,Q8K284,1.0,1.1666666666666667,SPADE
3148,Q8K297,1.0,1.6666666666666667,SPADE
3149,Q8K2A7,0.0,1.0,SPADE
3150,Q8K2B3,0.0,2.25,SPADE
3152,Q8K2C7,1.6,2.0,SPADE
3153,Q8K2C8,0.0,1.0,SPADE
3155,Q8K2F0,1.0,1.3333333333333333,SPADE
3156,Q8K2H2,0.0,1.0,SPADE
3157,Q8K2H4,0.0,2.5,SPADE
3159,Q8K2I4,1.3333333333333333,1.0,CCprofiler
3160,Q8K2J7,0.0,1.0,SPADE
3161,Q8K2K6,1.3333333333333333,1.0,CCprofiler
3162,Q8K2L8,1.3333333333333333,1.1666666666666667,CCprofiler
3163,Q8K2M0,1.25,1.0,CCprofiler
3164,Q8K2Q0,0.0,1.1666666666666667,SPADE
3166,Q8K2Q9,1.0,2.3333333333333335,SPADE
3167,Q8K2T1,1.0,1.8,SPADE
3169,Q8K2T8,1.2,1.1666666666666667,CCprofiler
3170,Q8K2V1,1.6666666666666667,2.0,SPADE
3172,Q8K2W3,0.0,1.0,SPADE
3173,Q8K2X3,0.0,2.8,SPADE
3175,Q8K2Y9,1.5,1.6666666666666667,SPADE
3178,Q8K310,1.0,1.3333333333333333,SPADE
3179,Q8K327,0.0,3.0,SPADE
3181,Q8K352,1.0,2.1666666666666665,SPADE
3185,Q8K368,0.0,1.0,SPADE
3187,Q8K394,1.3333333333333333,2.1666666666666665,SPADE
3188,Q8K3A0,1.0,1.1666666666666667,SPADE
3189,Q8K3A9,1.3333333333333333,1.6666666666666667,SPADE
3191,Q8K3D3,1.0,2.25,SPADE
3192,Q8K3G5,2.5,1.0,CCprofiler
3194,Q8K3H0,1.75,2.3333333333333335,SPADE
3195,Q8K3J1,0.0,2.0,SPADE
3196,Q8K3K7,0.0,1.0,SPADE
3197,Q8K3K8,1.6666666666666667,1.0,CCprofiler
3198,Q8K3W0,1.5,1.3333333333333333,CCprofiler
3199,Q8K3W3,0.0,1.8,SPADE
3200,Q8K3X4,1.3333333333333333,1.25,CCprofiler
3201,Q8K400,1.0,1.1666666666666667,SPADE
3202,Q8K411,1.6666666666666667,1.0,CCprofiler
3203,Q8K426,1.0,0.0,CCprofiler
3205,Q8K4B2,1.0,3.0,SPADE
3207,Q8K4I3,1.5,2.5,SPADE
3208,Q8K4J6,1.0,2.0,SPADE
3209,Q8K4L3,1.8333333333333333,1.3333333333333333,CCprofiler
3210,Q8K4M5,1.0,2.5,SPADE
3211,Q8K4P0,1.0,1.1666666666666667,SPADE
3212,Q8K4Q0,0.0,1.0,SPADE
3213,Q8K4Q7,0.0,1.5,SPADE
3215,Q8K4R4,0.0,2.2,SPADE
3218,Q8K4Z5,1.2,1.3333333333333333,SPADE
3219,Q8N7N5,0.0,2.1666666666666665,SPADE
3221,Q8QZS3,1.0,2.8333333333333335,SPADE
3222,Q8QZT1,1.25,1.1666666666666667,CCprofiler
3223,Q8QZV7,1.6666666666666667,1.8333333333333333,SPADE
3225,Q8QZY1,2.6666666666666665,1.1666666666666667,CCprofiler
3226,Q8QZY6,0.0,1.1666666666666667,SPADE
3228,Q8QZZ7,0.0,1.4,SPADE
3229,Q8R001,1.0,2.1666666666666665,SPADE
3231,Q8R015,0.0,1.0,SPADE
3232,Q8R016,2.0,1.0,CCprofiler
3235,Q8R050,1.25,1.6666666666666667,SPADE
3237,Q8R081,0.0,1.0,SPADE
3239,Q8R087,0.0,1.0,SPADE
3240,Q8R088,1.0,2.25,SPADE
3242,Q8R0A7,0.0,1.6,SPADE
3246,Q8R0G7,0.0,1.1666666666666667,SPADE
3247,Q8R0G9,1.0,2.1666666666666665,SPADE
3249,Q8R0J7,1.0,2.1666666666666665,SPADE
3251,Q8R0T6,1.0,1.3333333333333333,SPADE
3252,Q8R0X7,1.6666666666666667,1.1666666666666667,CCprofiler
3253,Q8R0Y6,1.5,1.0,CCprofiler
3254,Q8R105,0.0,2.0,SPADE
3255,Q8R123,1.0,1.6666666666666667,SPADE
3256,Q8R127,1.0,1.1666666666666667,SPADE
3257,Q8R146,1.1666666666666667,1.0,CCprofiler
3259,Q8R151,2.0,1.0,CCprofiler
3260,Q8R164,0.0,1.0,SPADE
3263,Q8R1B4,1.6666666666666667,2.0,SPADE
3264,Q8R1F1,1.0,1.2,SPADE
3265,Q8R1F9,0.0,1.0,SPADE
3266,Q8R1J9,1.0,1.6666666666666667,SPADE
3268,Q8R1N0,0.0,2.0,SPADE
3269,Q8R1N4,1.0,2.3333333333333335,SPADE
3271,Q8R1Q9,0.0,1.0,SPADE
3272,Q8R1S4,1.0,1.2,SPADE
3274,Q8R1U1,1.0,1.3333333333333333,SPADE
3275,Q8R1V4,0.0,1.0,SPADE
3276,Q8R239,1.0,1.3333333333333333,SPADE
3280,Q8R2K1,1.0,1.3333333333333333,SPADE
3281,Q8R2L5,0.0,1.0,SPADE
3284,Q8R2S9,1.0,1.6666666666666667,SPADE
3285,Q8R2T8,0.0,1.6666666666666667,SPADE
3286,Q8R2U0,0.0,3.0,SPADE
3289,Q8R2W9,1.0,2.25,SPADE
3290,Q8R2Y8,0.0,1.0,SPADE
3291,Q8R307,1.3333333333333333,1.0,CCprofiler
3293,Q8R313,0.0,1.0,SPADE
3294,Q8R317,0.0,2.0,SPADE
3295,Q8R322,1.0,3.0,SPADE
3296,Q8R323,0.0,2.0,SPADE
3298,Q8R332,1.0,2.3333333333333335,SPADE
3301,Q8R395,1.0,1.8333333333333333,SPADE
3303,Q8R3C0,1.8333333333333333,1.0,CCprofiler
3304,Q8R3D1,1.5,1.0,CCprofiler
3305,Q8R3F5,0.0,1.0,SPADE
3307,Q8R3H9,2.0,3.0,SPADE
3308,Q8R3I3,1.0,1.8333333333333333,SPADE
3309,Q8R3I9,1.0,1.3333333333333333,SPADE
3310,Q8R3N6,1.25,1.1666666666666667,CCprofiler
3311,Q8R3P6,0.0,1.3333333333333333,SPADE
3312,Q8R3Q6,0.0,1.0,SPADE
3313,Q8R3S6,1.2,1.0,CCprofiler
3314,Q8R3V5,0.0,2.6666666666666665,SPADE
3315,Q8R3W2,1.0,1.1666666666666667,SPADE
3316,Q8R404,0.0,1.0,SPADE
3317,Q8R409,1.3333333333333333,2.0,SPADE
3318,Q8R418,1.8333333333333333,1.0,CCprofiler
3321,Q8R4B8,0.0,1.0,SPADE
3323,Q8R4K2,1.3333333333333333,1.5,SPADE
3325,Q8R4R6,0.0,2.0,SPADE
3326,Q8R4U7,0.0,1.0,SPADE
3327,Q8R4X3,1.25,2.0,SPADE
3328,Q8R502,1.0,1.1666666666666667,SPADE
3329,Q8R550,1.3333333333333333,2.0,SPADE
3331,Q8R5A3,1.3333333333333333,2.5,SPADE
3332,Q8R5A6,1.5,2.3333333333333335,SPADE
3333,Q8R5C5,0.0,1.0,SPADE
3334,Q8R5F7,0.0,2.6666666666666665,SPADE
3335,Q8R5H1,1.3333333333333333,2.1666666666666665,SPADE
3337,Q8R5J9,0.0,1.6666666666666667,SPADE
3338,Q8R5K2,0.0,1.0,SPADE
3339,Q8R5L3,1.0,2.3333333333333335,SPADE
3340,Q8VBT0,0.0,1.1666666666666667,SPADE
3341,Q8VBT6,1.0,2.5,SPADE
3342,Q8VBT9,1.2,2.6666666666666665,SPADE
3343,Q8VBV3,1.0,1.1666666666666667,SPADE
3344,Q8VBV7,1.0,1.1666666666666667,SPADE
3345,Q8VBW6,1.1666666666666667,1.0,CCprofiler
3346,Q8VBZ0,1.0,1.3333333333333333,SPADE
3348,Q8VC03,2.0,3.1666666666666665,SPADE
3350,Q8VC19,1.0,2.6666666666666665,SPADE
3352,Q8VC30,1.0,1.3333333333333333,SPADE
3353,Q8VC42,1.2,1.6666666666666667,SPADE
3359,Q8VCF0,0.0,2.0,SPADE
3360,Q8VCF1,1.0,1.1666666666666667,SPADE
3363,Q8VCH8,1.0,1.8,SPADE
3364,Q8VCI0,1.1666666666666667,1.0,CCprofiler
3365,Q8VCI5,0.0,2.1666666666666665,SPADE
3367,Q8VCN9,1.0,1.8,SPADE
3368,Q8VCQ3,0.0,2.0,SPADE
3370,Q8VCS3,1.0,1.25,SPADE
3371,Q8VCT3,1.3333333333333333,1.0,CCprofiler
3372,Q8VCW4,1.5,1.0,CCprofiler
3373,Q8VCW8,1.0,1.6666666666666667,SPADE
3374,Q8VCX5,1.0,2.0,SPADE
3375,Q8VD04,1.6666666666666667,1.0,CCprofiler
3377,Q8VD58,1.0,2.1666666666666665,SPADE
3379,Q8VD65,1.4,2.0,SPADE
3380,Q8VD75,2.8,1.3333333333333333,CCprofiler
3381,Q8VDC0,0.0,2.25,SPADE
3383,Q8VDD5,3.8333333333333335,1.0,CCprofiler
3384,Q8VDD8,1.0,2.0,SPADE
3386,Q8VDG3,1.0,1.6666666666666667,SPADE
3388,Q8VDG7,0.0,2.6666666666666665,SPADE
3389,Q8VDI7,1.0,1.3333333333333333,SPADE
3391,Q8VDJ3,2.5,2.8333333333333335,SPADE
3394,Q8VDM1,0.0,2.0,SPADE
3395,Q8VDM4,2.3333333333333335,2.0,CCprofiler
3396,Q8VDM6,0.0,1.0,SPADE
3397,Q8VDN2,1.6666666666666667,1.5,CCprofiler
3399,Q8VDP3,1.25,2.0,SPADE
3400,Q8VDP4,2.5,1.1666666666666667,CCprofiler
3401,Q8VDP6,0.0,1.0,SPADE
3403,Q8VDQ8,1.25,1.5,SPADE
3404,Q8VDQ9,0.0,2.0,SPADE
3406,Q8VDS8,1.5,2.2,SPADE
3409,Q8VDW0,0.0,2.0,SPADE
3410,Q8VDY9,0.0,1.0,SPADE
3411,Q8VE11,1.3333333333333333,1.0,CCprofiler
3412,Q8VE18,1.0,2.0,SPADE
3413,Q8VE19,1.0,1.25,SPADE
3415,Q8VE37,1.0,1.8333333333333333,SPADE
3416,Q8VE38,1.0,1.1666666666666667,SPADE
3417,Q8VE42,0.0,1.1666666666666667,SPADE
3418,Q8VE47,1.6,2.0,SPADE
3419,Q8VE62,1.0,1.3333333333333333,SPADE
3420,Q8VE70,1.0,2.6666666666666665,SPADE
3421,Q8VE80,1.0,2.0,SPADE
3422,Q8VE88,1.0,3.0,SPADE
3423,Q8VE91,1.0,1.3333333333333333,SPADE
3424,Q8VE96,0.0,1.0,SPADE
3425,Q8VE97,1.4,1.5,SPADE
3426,Q8VE99,1.0,1.6666666666666667,SPADE
3427,Q8VEA8,0.0,1.6666666666666667,SPADE
3430,Q8VED2,0.0,1.5,SPADE
3431,Q8VEE0,0.0,1.0,SPADE
3432,Q8VEE4,1.3333333333333333,1.0,CCprofiler
3433,Q8VEG6,0.0,1.6,SPADE
3434,Q8VEH2,0.0,1.0,SPADE
3435,Q8VEH3,0.0,1.8,SPADE
3437,Q8VEH6,1.0,2.75,SPADE
3438,Q8VEH8,2.0,1.5,CCprofiler
3440,Q8VEJ9,0.0,1.8333333333333333,SPADE
3442,Q8VEK3,0.0,3.0,SPADE
3443,Q8VEL2,0.0,2.5,SPADE
3444,Q8VEM1,0.0,1.1666666666666667,SPADE
3445,Q8VEM8,1.0,1.1666666666666667,SPADE
3446,Q8VEN2,1.0,1.3333333333333333,SPADE
3447,Q8VH51,1.0,2.5,SPADE
3449,Q8VHE0,1.25,1.0,CCprofiler
3450,Q8VHH5,1.0,2.2,SPADE
3451,Q8VHI3,1.1666666666666667,1.0,CCprofiler
3452,Q8VHK9,1.25,1.0,CCprofiler
3454,Q8VHM5,1.3333333333333333,1.6666666666666667,SPADE
3455,Q8VHQ9,0.0,1.4,SPADE
3456,Q8VHR5,1.0,1.1666666666666667,SPADE
3457,Q8VHX6,1.5,1.6666666666666667,SPADE
3458,Q8VI33,0.0,1.0,SPADE
3459,Q8VI36,1.0,2.6666666666666665,SPADE
3462,Q8VI75,1.3333333333333333,2.0,SPADE
3463,Q8VI93,1.0,2.0,SPADE
3464,Q8VIJ6,1.25,1.3333333333333333,SPADE
3465,Q8VIM9,0.0,1.6666666666666667,SPADE
3468,Q91V01,0.0,1.0,SPADE
3471,Q91V12,1.5,1.0,CCprofiler
3472,Q91V16,0.0,1.0,SPADE
3474,Q91V41,1.0,2.2,SPADE
3475,Q91V61,1.0,1.3333333333333333,SPADE
3476,Q91V64,1.1666666666666667,1.0,CCprofiler
3477,Q91V92,1.8333333333333333,1.0,CCprofiler
3479,Q91VA7,1.0,2.5,SPADE
3480,Q91VB4,1.0,1.1666666666666667,SPADE
3481,Q91VC3,1.0,2.25,SPADE
3482,Q91VD9,0.0,2.0,SPADE
3483,Q91VE0,1.25,1.0,CCprofiler
3485,Q91VH2,1.0,1.5,SPADE
3486,Q91VH6,1.0,0.0,CCprofiler
3487,Q91VI7,0.0,1.0,SPADE
3489,Q91VJ4,1.1666666666666667,1.3333333333333333,SPADE
3490,Q91VJ5,0.0,3.0,SPADE
3491,Q91VK1,1.0,1.1666666666666667,SPADE
3492,Q91VK4,1.0,2.2,SPADE
3493,Q91VL8,0.0,1.4,SPADE
3494,Q91VM3,0.0,1.1666666666666667,SPADE
3495,Q91VM5,0.0,1.0,SPADE
3496,Q91VM9,1.6,1.0,CCprofiler
3497,Q91VN6,1.0,1.6666666666666667,SPADE
3498,Q91VR2,0.0,1.0,SPADE
3499,Q91VR5,1.0,2.6666666666666665,SPADE
3500,Q91VR8,1.0,1.6666666666666667,SPADE
3501,Q91VS7,1.0,1.3333333333333333,SPADE
3502,Q91VT4,2.0,1.6,CCprofiler
3503,Q91VU0,1.0,1.5,SPADE
3504,Q91VU6,1.0,1.1666666666666667,SPADE
3505,Q91VU7,0.0,1.3333333333333333,SPADE
3506,Q91VW5,1.5,1.0,CCprofiler
3508,Q91VY6,0.0,2.0,SPADE
3509,Q91VZ6,1.0,2.5,SPADE
3510,Q91W34,0.0,1.0,SPADE
3511,Q91W50,1.4,2.0,SPADE
3512,Q91W53,1.0,1.25,SPADE
3513,Q91W59,1.0,1.6666666666666667,SPADE
3514,Q91W61,0.0,1.0,SPADE
3515,Q91W63,1.0,0.0,CCprofiler
3516,Q91W67,1.0,1.8333333333333333,SPADE
3517,Q91W86,1.8333333333333333,1.1666666666666667,CCprofiler
3519,Q91W90,0.0,2.0,SPADE
3522,Q91WA6,0.0,1.0,SPADE
3523,Q91WB4,1.0,1.2,SPADE
3525,Q91WC9,2.0,1.0,CCprofiler
3526,Q91WD1,0.0,1.0,SPADE
3527,Q91WD5,1.0,3.0,SPADE
3529,Q91WE2,1.0,2.0,SPADE
3530,Q91WE6,1.0,1.6666666666666667,SPADE
3532,Q91WG2,2.0,1.1666666666666667,CCprofiler
3533,Q91WG4,1.5,2.0,SPADE
3534,Q91WG8,1.5,2.1666666666666665,SPADE
3536,Q91WK0,1.25,1.8333333333333333,SPADE
3537,Q91WK2,1.3333333333333333,1.0,CCprofiler
3539,Q91WL8,0.0,1.2,SPADE
3541,Q91WM3,1.0,1.1666666666666667,SPADE
3543,Q91WN4,1.25,1.0,CCprofiler
3544,Q91WQ3,1.8333333333333333,1.3333333333333333,CCprofiler
3545,Q91WQ5,0.0,1.0,SPADE
3546,Q91WR3,0.0,2.5,SPADE
3547,Q91WS0,0.0,1.5,SPADE
3548,Q91WT4,0.0,1.0,SPADE
3549,Q91WT8,0.0,2.0,SPADE
3552,Q91WZ8,0.0,1.0,SPADE
3553,Q91X20,0.0,1.4,SPADE
3554,Q91X51,1.0,1.8333333333333333,SPADE
3555,Q91X52,1.1666666666666667,1.0,CCprofiler
3557,Q91X96,1.0,2.8,SPADE
3559,Q91XB0,0.0,2.8333333333333335,SPADE
3562,Q91XD7,2.0,1.5,CCprofiler
3565,Q91XI1,1.2,1.3333333333333333,SPADE
3568,Q91XL9,0.0,2.3333333333333335,SPADE
3570,Q91XU0,0.0,1.25,SPADE
3571,Q91XU3,1.0,2.6666666666666665,SPADE
3572,Q91XV3,1.5,2.0,SPADE
3574,Q91YD3,1.0,2.3333333333333335,SPADE
3575,Q91YD9,1.3333333333333333,1.6,SPADE
3576,Q91YE3,0.0,1.1666666666666667,SPADE
3577,Q91YE6,1.6666666666666667,2.0,SPADE
3578,Q91YE7,0.0,2.0,SPADE
3579,Q91YH5,1.3333333333333333,1.1666666666666667,CCprofiler
3581,Q91YI4,0.0,1.0,SPADE
3582,Q91YJ2,1.3333333333333333,2.0,SPADE
3584,Q91YJ5,1.6666666666666667,1.0,CCprofiler
3585,Q91YL3,1.5,1.1666666666666667,CCprofiler
3586,Q91YM4,1.0,1.3333333333333333,SPADE
3590,Q91YP3,1.3333333333333333,2.0,SPADE
3591,Q91YQ1,0.0,1.0,SPADE
3592,Q91YQ5,2.0,1.0,CCprofiler
